date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:47:08	2545/2545	---M--	200	added ('OK')	image/gif	date:Tue,%2021%20Jul%202015%2012:25:53%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/images/prettyPhoto/dark_square/loader.gif	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/images/prettyPhoto/dark_square/loader.gif	(from http://themeelite.com/demos/e-learn/image+text-rotator/css/prettyPhoto.css)
02:47:09	3507/3507	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:25:53%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/images/prettyPhoto/dark_square/sprite.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/images/prettyPhoto/dark_square/sprite.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/css/prettyPhoto.css)
02:47:09	1411/1411	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:25:51%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/images/prettyPhoto/dark_square/btnNext.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/images/prettyPhoto/dark_square/btnNext.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/css/prettyPhoto.css)
02:47:09	1442/1442	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:25:51%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/images/prettyPhoto/dark_square/btnPrevious.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/images/prettyPhoto/dark_square/btnPrevious.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/css/prettyPhoto.css)
02:47:10	3507/3507	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:26:15%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/images/prettyPhoto/light_square/sprite.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/images/prettyPhoto/light_square/sprite.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/css/prettyPhoto.css)
02:47:10	1411/1411	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:26:13%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/images/prettyPhoto/light_square/btnNext.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/images/prettyPhoto/light_square/btnNext.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/css/prettyPhoto.css)
02:47:11	282766/282766	---MC-	200	added ('OK')	text/javascript	date:Tue,%2013%20May%202014%2002:26:31%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/1/jquery.js	C:/Users/RamS/Documents/e-learn/ajax.googleapis.com/ajax/libs/jquery/1/jquery.js	(from http://themeelite.com/demos/e-learn/image+text-rotator/blog-medium-image.html)
02:47:11	1442/1442	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:26:13%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/images/prettyPhoto/light_square/btnPrevious.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/images/prettyPhoto/light_square/btnPrevious.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/css/prettyPhoto.css)
02:47:12	142/142	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:26:05%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/images/prettyPhoto/facebook/contentPatternTop.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/images/prettyPhoto/facebook/contentPatternTop.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/css/prettyPhoto.css)
02:47:12	4227/4227	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:26:07%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/images/prettyPhoto/facebook/sprite.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/images/prettyPhoto/facebook/sprite.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/css/prettyPhoto.css)
02:47:12	137/137	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:26:04%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/images/prettyPhoto/facebook/contentPatternLeft.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/images/prettyPhoto/facebook/contentPatternLeft.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/css/prettyPhoto.css)
02:47:13	136/136	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:26:05%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/images/prettyPhoto/facebook/contentPatternRight.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/images/prettyPhoto/facebook/contentPatternRight.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/css/prettyPhoto.css)
02:47:13	2545/2545	---M--	200	added ('OK')	image/gif	date:Tue,%2021%20Jul%202015%2012:26:06%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/images/prettyPhoto/facebook/loader.gif	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/images/prettyPhoto/facebook/loader.gif	(from http://themeelite.com/demos/e-learn/image+text-rotator/css/prettyPhoto.css)
02:47:13	845/845	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:26:03%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/images/prettyPhoto/facebook/btnNext.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/images/prettyPhoto/facebook/btnNext.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/css/prettyPhoto.css)
02:47:14	828/828	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:26:03%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/images/prettyPhoto/facebook/btnPrevious.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/images/prettyPhoto/facebook/btnPrevious.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/css/prettyPhoto.css)
02:47:14	142/142	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:26:04%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/images/prettyPhoto/facebook/contentPatternBottom.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/images/prettyPhoto/facebook/contentPatternBottom.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/css/prettyPhoto.css)
02:47:14	227/227	---M--	200	added ('OK')	image/gif	date:Tue,%2021%20Jul%202015%2012:26:06%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/images/prettyPhoto/facebook/default_thumbnail.gif	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/images/prettyPhoto/facebook/default_thumbnail.gif	(from http://themeelite.com/demos/e-learn/image+text-rotator/css/prettyPhoto.css)
02:47:16	4289/4289	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:26:34%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/shadow1.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/shadow1.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/css/settings.css)
02:47:18	5661/5661	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:26:34%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/shadow2.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/shadow2.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/css/settings.css)
02:47:20	6428/6428	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:26:35%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/shadow3.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/shadow3.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/css/settings.css)
02:47:20	933/933	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:26:29%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/gridtile.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/gridtile.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/css/settings.css)
02:47:21	42935/42935	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:27:21%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/images/gradient/g30.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/images/gradient/g30.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/css/settings.css)
02:47:21	931/931	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:26:30%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/gridtile_white.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/gridtile_white.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/css/settings.css)
02:47:21	42464/42464	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:27:21%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/images/gradient/g40.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/images/gradient/g40.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/css/settings.css)
02:47:22	938/938	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:26:29%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/gridtile_3x3.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/gridtile_3x3.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/css/settings.css)
02:47:22	935/935	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:26:30%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/gridtile_3x3_white.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/gridtile_3x3_white.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/css/settings.css)
02:47:23	2746/2746	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:26:25%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/boxed_bgtile.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/boxed_bgtile.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/css/settings.css)
02:47:23	149/149	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:26:33%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/navigdots_bgtile.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/navigdots_bgtile.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/css/settings.css)
02:47:23	2254/2254	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:26:25%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/bullet.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/bullet.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/css/settings.css)
02:47:23	1153/1153	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:26:25%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/bullets.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/bullets.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/css/settings.css)
02:47:24	278/278	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:26:26%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/bullets2.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/bullets2.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/css/settings.css)
02:47:24	924/924	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:26:27%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/bullet_boxed.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/bullet_boxed.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/css/settings.css)
02:47:24	743/743	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:26:32%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/navigdots.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/navigdots.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/css/settings.css)
02:47:25	1517/1517	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:26:31%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/large_left.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/large_left.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/css/settings.css)
02:47:25	1561/1561	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:26:31%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/large_right.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/large_right.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/css/settings.css)
02:47:26	670/670	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:26:36%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/small_left.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/small_left.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/css/settings.css)
02:47:26	668/668	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:26:37%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/small_right.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/small_right.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/css/settings.css)
02:47:26	807/807	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:26:23%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/arrow_left.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/arrow_left.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/css/settings.css)
02:47:27	820/820	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:26:23%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/arrow_right.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/arrow_right.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/css/settings.css)
02:47:27	846/846	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:26:37%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/small_left_boxed.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/small_left_boxed.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/css/settings.css)
02:47:28	807/807	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:26:38%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/small_right_boxed.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/small_right_boxed.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/css/settings.css)
02:47:29	348/348	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:26:23%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/arrow_left2.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/arrow_left2.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/css/settings.css)
02:47:30	343/343	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:26:24%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/arrow_right2.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/arrow_right2.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/css/settings.css)
02:47:30	125/125	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:26:38%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/timer.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/timer.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/css/settings.css)
02:47:31	184/184	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:26:28%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/coloredbg.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/coloredbg.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/css/settings.css)
02:47:32	2545/2545	---M--	200	added ('OK')	image/gif	date:Tue,%2021%20Jul%202015%2012:26:32%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/loader.gif	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/loader.gif	(from http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/css/settings.css)
02:47:32	2532/2532	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Aug%202015%2021:14:53%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/font/revicons.eot?5510888	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/font/revicons90c6.eot	(from http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/css/settings.css)
02:47:33	2532/2532	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Aug%202015%2021:14:54%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/font/revicons.woff?5510888	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/font/revicons90c6.woff	(from http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/css/settings.css)
02:47:33	2532/2532	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Aug%202015%2021:14:54%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/font/revicons.ttf?5510888	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/font/revicons90c6.ttf	(from http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/css/settings.css)
02:47:34	43543/43543	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:26:20%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/arrowleft.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/arrowleft.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/css/settings.css)
02:47:34	2532/2532	---M-Z	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Aug%202015%2021:14:55%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/font/revicons.svg?5510888	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/font/revicons90c6.svg	(from http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/css/settings.css)
02:47:34	43719/43719	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:26:20%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/arrowright.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/assets/arrowright.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/js/inner-js/css/settings.css)
02:47:34	987/987	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:24:01%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/images/breadcrumbs.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/images/breadcrumbs.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/css/inner-style.css)
02:47:35	1233/1233	---M--	200	added ('OK')	image/png	date:Tue,%2021%20Jul%202015%2012:24:10%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/images/search-icon.png	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/images/search-icon.png	(from http://themeelite.com/demos/e-learn/image+text-rotator/css/inner-style.css)
02:53:36	9688006/9688006	---M--	200	added ('OK')	video/mp4	date:Tue,%2021%20Jul%202015%2012:25:02%20GMT	http://themeelite.com/demos/e-learn/image+text-rotator/video/course.mp4	C:/Users/RamS/Documents/e-learn/themeelite.com/demos/e-learn/image+text-rotator/video/course.mp4	(from http://themeelite.com/demos/e-learn/image+text-rotator/blog-medium-image.html)
